"","lon","lat","address","zip","city","state","x2020_01","quartile","state_name","region","division"
"671",-97.334675,37.604156,"5025 s broadway st, wichita, ks 67216, usa","67216","Wichita","KS",79678,"q1","Kansas","Midwest","West North Central"
"672",-122.1259456,37.4151801,"4085 el camino way, palo alto, ca 94306, usa","94306","Palo Alto","CA",2716541,"q4","California","West","Pacific"
"673",-77.3149872,41.9860791,"100 forestview ave, elkland, pa 16920, usa","16920","Elkland","PA",91480,"q1","Pennsylvania","Northeast","Middle Atlantic"
"674",-122.3408745,47.6325435,"8th ave n, seattle, wa 98109, usa","98109","Seattle","WA",743526,"q4","Washington","West","Pacific"
"675",-80.676374,32.920937,"112 robertson blvd, walterboro, sc 29488, usa","29488","Walterboro","SC",108574,"q2","South Carolina","South","South Atlantic"
"676",-84.1977802,39.81673,"5400 n dixie dr, dayton, oh 45414, usa","45414","Dayton","OH",103668,"q1","Ohio","Midwest","East North Central"
"677",-84.5204354,36.4966051,"18095 alberta st, oneida, tn 37841, usa","37841","Oneida","TN",104414,"q1","Tennessee","South","East South Central"
"678",-85.7606191,38.312137,"1319 applegate ln, clarksville, in 47129, usa","47129","Clarksville","IN",134215,"q2","Indiana","Midwest","East North Central"
"679",-122.165182,38.067263,"801 southampton rd, benicia, ca 94510, usa","94510","Benicia","CA",628738,"q4","California","West","Pacific"
"680",-86.6180372,36.1974238,"4101 lebanon pike, hermitage, tn 37076, usa","37076","Nashville","TN",255922,"q3","Tennessee","South","East South Central"
"681",NA,NA,NA,NA,NA,NA,NA,"q4",NA,NA,NA
"682",-97.2454709,37.5580948,"rainbow dr, derby, ks 67037, usa","67037","Derby","KS",190640,"q3","Kansas","Midwest","West North Central"
"683",-104.9878998,39.7159506,"21 s broadway, denver, co 80209, usa","80209","Denver","CO",783183,"q4","Colorado","West","Mountain"
"684",-81.9820082,35.053889,"boiling springs community park, 182 rainbow lake rd, boiling springs, sc 29316, usa","29316","Boiling Springs","SC",171406,"q3","South Carolina","South","South Atlantic"
"685",-93.212341,44.7262146,"7320 153rd st w, apple valley, mn 55124, usa","55124","Apple Valley","MN",302919,"q4","Minnesota","Midwest","West North Central"
"686",-84.9647639,32.3601128,"gaudette st, fort benning, ga 31905, usa","31905",NA,NA,NA,"q4",NA,NA,NA
"687",-73.3944466,42.0937726,"sheffield, ma 01257, usa","01257",NA,NA,NA,"q4",NA,NA,NA
"688",-84.1630696,36.7270736,"56 west highway 92, williamsburg, ky 40769, usa","40769","Williamsburg","KY",70061,"q1","Kentucky","South","East South Central"
"689",-77.6114568,37.4327108,"11749 hull street rd, midlothian, va 23112, usa","23112","Midlothian","VA",279212,"q4","Virginia","South","South Atlantic"
"690",-80.0505043,40.6030848,"10293 perry hwy, wexford, pa 15090, usa","15090","Wexford","PA",382022,"q4","Pennsylvania","Northeast","Middle Atlantic"
"691",-122.7872285,45.0091938,"601 n water st, silverton, or 97381, usa","97381","Silverton","OR",344416,"q4","Oregon","West","Pacific"
"692",-75.5612849,40.5868462,"4634 broadway, allentown, pa 18104, usa","18104","South Whitehall Township","PA",233931,"q3","Pennsylvania","Northeast","Middle Atlantic"
"693",-69.8050461,44.3145065,"5 senator way, augusta, me 04330, usa","04330",NA,NA,NA,"q4",NA,NA,NA
"694",-87.1910462,30.5191739,"3351 mclemore st, pensacola, fl 32514, usa","32514","Pensacola","FL",164399,"q3","Florida","South","South Atlantic"
"695",-83.3349351,42.3772812,"12651 middlebelt rd, livonia, mi 48150, usa","48150","Livonia","MI",188720,"q3","Michigan","Midwest","East North Central"
"696",-96.0215458,41.3021456,"4805 n 72nd st, omaha, ne 68134, usa","68134","Omaha","NE",175326,"q3","Nebraska","Midwest","West North Central"
"697",-80.258019,26.1504175,"2029 n university dr, sunrise, fl 33322, usa","33322","Sunrise","FL",186814,"q3","Florida","South","South Atlantic"
"698",-120.6069999,35.1319977,"883 n oak park blvd, pismo beach, ca 93449, usa","93449","Pismo Beach","CA",790830,"q4","California","West","Pacific"
"699",-117.2974919,33.0844262,"600 la costa ave, encinitas, ca 92024, usa","92024","Encinitas","CA",1082132,"q4","California","West","Pacific"
"700",-86.3460433,39.9549892,"6065 s main st, whitestown, in 46075, usa","46075","Whitestown","IN",242454,"q3","Indiana","Midwest","East North Central"
"701",-71.3303321,42.6115073,"299 chelmsford st, chelmsford, ma 01824, usa","01824",NA,NA,NA,"q4",NA,NA,NA
"702",-117.7092729,33.5632958,"23804 el lazo, laguna niguel, ca 92677, usa","92677","Laguna Niguel","CA",848842,"q4","California","West","Pacific"
"703",-84.8420587,39.8322192,"33 hayes arboretum rd, richmond, in 47374, usa","47374","Richmond","IN",95190,"q1","Indiana","Midwest","East North Central"
"704",-115.2775664,36.0610608,"7036 w badura ave, las vegas, nv 89113, usa","89113","Las Vegas","NV",317539,"q4","Nevada","West","Mountain"
"705",-90.4196244,37.7837557,"400 n washington st #202farmington, farmington, mo 63640, usa","63640","Farmington","MO",157289,"q2","Missouri","Midwest","West North Central"
"706",-97.4010496,32.6572585,"6297 granbury rd, fort worth, tx 76133, usa","76133","Fort Worth","TX",187650,"q3","Texas","South","West South Central"
"707",-86.316512,34.3529778,"1472 sunset dr, guntersville, al 35976, usa","35976","Guntersville","AL",161701,"q2","Alabama","South","East South Central"
"708",-117.7753599,33.8448015,"460 s anaheim hills rd, anaheim, ca 92807, usa","92807","Anaheim","CA",752532,"q4","California","West","Pacific"
"709",-86.8890902,36.0208306,"1495 sneed rd w, franklin, tn 37069, usa","37069","Franklin","TN",540384,"q4","Tennessee","South","East South Central"
"710",-84.185629,39.4292919,"1161 e main st, lebanon, oh 45036, usa","45036","Lebanon","OH",239420,"q3","Ohio","Midwest","East North Central"
"711",-80.0855348,36.1108253,"811 s main st, kernersville, nc 27284, usa","27284","Kernersville","NC",192105,"q3","North Carolina","South","South Atlantic"
"712",-78.5471859,35.9441748,"11031 wakefield commons dr, raleigh, nc 27614, usa","27614","Raleigh","NC",416265,"q4","North Carolina","South","South Atlantic"
"713",-83.5269689,34.616095,"1500 washington st, clarkesville, ga 30523, usa","30523","Clarkesville","GA",222302,"q3","Georgia","South","South Atlantic"
"714",-83.7326974,32.8031955,"5171 eisenhower pkwy, macon, ga 31206, usa","31206","Macon","GA",29611,"q1","Georgia","South","South Atlantic"
"715",-92.5544295,38.6272365,"1500 e buchanan st, california, mo 65018, usa","65018","California","MO",141014,"q2","Missouri","Midwest","West North Central"
"716",-111.0359148,32.133697,"w valencia rd, tucson, az 85746, usa","85746","Tucson","AZ",179776,"q3","Arizona","West","Mountain"
"717",-81.8066481,37.0936625,"2510 s front st, richlands, va 24641, usa","24641","Richlands","VA",81357,"q1","Virginia","South","South Atlantic"
"718",-97.1166909,32.7610413,"901 w lamar blvd, arlington, tx 76012, usa","76012","Arlington","TX",242507,"q3","Texas","South","West South Central"
"719",-87.6300119,45.0867606,"1805 pierce ave, marinette, wi 54143, usa","54143","Marinette","WI",108296,"q2","Wisconsin","Midwest","East North Central"
"720",NA,NA,NA,NA,NA,NA,NA,"q4",NA,NA,NA
"721",-79.1662068,37.4345406,"2302 bedford ave, lynchburg, va 24503, usa","24503","Lynchburg","VA",235397,"q3","Virginia","South","South Atlantic"
"722",-117.1530192,32.7482745,"1219 university ave, san diego, ca 92103, usa","92103","San Diego","CA",711061,"q4","California","West","Pacific"
"723",-86.7145404,36.0448069,"15103 old hickory blvd, nashville, tn 37211, usa","37211","Nashville","TN",269070,"q4","Tennessee","South","East South Central"
"724",-122.55089,45.687746,"9025 ne 117th ave, vancouver, wa 98662, usa","98662","Vancouver","WA",339709,"q4","Washington","West","Pacific"
"725",NA,NA,NA,NA,NA,NA,NA,"q4",NA,NA,NA
"726",-121.3448619,44.0090809,"19570 amber meadow dr, bend, or 97702, usa","97702","Bend","OR",441539,"q4","Oregon","West","Pacific"
"727",-82.9502398,32.5423471,"2005 veterans blvd, dublin, ga 31021, usa","31021","Dublin","GA",118501,"q2","Georgia","South","South Atlantic"
"728",-118.3967799,34.150512,"12107 moorpark st, studio city, ca 91604, usa","91604","Los Angeles","CA",1281865,"q4","California","West","Pacific"
"729",-97.5471079,30.3502407,"14001 shadow glen blvd, manor, tx 78653, usa","78653","Manor","TX",223566,"q3","Texas","South","West South Central"
"730",-80.2020244,26.2535069,"2057 n state rd 7, margate, fl 33063, usa","33063","Margate","FL",202837,"q3","Florida","South","South Atlantic"
"731",-82.8007683,37.8082876,"s mayo trail, paintsville, ky 41240, usa","41240","Paintsville","KY",96454,"q1","Kentucky","South","East South Central"
"732",-106.5586265,31.8617515,"955 n resler dr #104, el paso, tx 79912, usa","79912","El Paso","TX",193530,"q3","Texas","South","West South Central"
"733",-97.4072645,37.6939409,"5525 w central ave store 5525 w, wichita, ks 67212, usa","67212","Wichita","KS",161854,"q2","Kansas","Midwest","West North Central"
"734",-106.4218107,31.9024558,"5150 fairbanks dr, el paso, tx 79924, usa","79924","El Paso","TX",113020,"q2","Texas","South","West South Central"
"735",-81.3814825,30.1924464,"220 valley cir, ponte vedra beach, fl 32082, usa","32082","Ponte Vedra Beach","FL",531691,"q4","Florida","South","South Atlantic"
"736",-122.2536808,47.4434965,"1174 andover park w, tukwila, wa 98188, usa","98188","Seatac","WA",412652,"q4","Washington","West","Pacific"
"737",-73.6695097,40.5930151,"700 magnolia blvd, long beach, ny 11561, usa","11561","Long Beach","NY",596905,"q4","New York","Northeast","Middle Atlantic"
"738",-110.944328,32.432637,"1856 e innovation park dr, oro valley, az 85755, usa","85755","Oro Valley","AZ",331786,"q4","Arizona","West","Mountain"
"739",-71.3554381,41.9278095,"115 washington st store 115, attleboro, ma 02703, usa","02703",NA,NA,NA,"q4",NA,NA,NA
"740",-99.7409,40.751563,"2401 plum creek pkwy, lexington, ne 68850, usa","68850","Lexington","NE",118445,"q2","Nebraska","Midwest","West North Central"
"741",-84.2899371,39.8658128,"606 taywood rd, englewood, oh 45322, usa","45322","Englewood","OH",133187,"q2","Ohio","Midwest","East North Central"
"742",NA,NA,NA,NA,NA,NA,NA,"q4",NA,NA,NA
"743",-82.6647732,28.0401377,"3929 tampa rd, oldsmar, fl 34677, usa","34677","Oldsmar","FL",260272,"q3","Florida","South","South Atlantic"
"744",-83.5238867,36.2796982,"7805 rutledge pike, rutledge, tn 37861, usa","37861","Rutledge","TN",148118,"q2","Tennessee","South","East South Central"
"745",-77.6341128,38.3082694,"14153 plank rd, fredericksburg, va 22407, usa","22407","Fredericksburg","VA",291042,"q4","Virginia","South","South Atlantic"
"746",-122.032935,37.305266,"1125 s de anza blvd, san jose, ca 95129, usa","95129","San Jose","CA",1762136,"q4","California","West","Pacific"
"747",-88.1574603,30.6479306,"5013 cottage hill rd, mobile, al 36609, usa","36609","Mobile","AL",136694,"q2","Alabama","South","East South Central"
"748",-86.1614589,40.4884115,"2222 w sycamore st, kokomo, in 46901, usa","46901","Kokomo","IN",90548,"q1","Indiana","Midwest","East North Central"
"749",-118.0102267,33.7613652,"6741 westminster blvd suite b, westminster, ca 92683, usa","92683","Westminster","CA",709282,"q4","California","West","Pacific"
"750",-94.1912374,31.8106777,"1233 tenaha st, center, tx 75935, usa","75935","Center","TX",101676,"q1","Texas","South","West South Central"
"751",-84.2465039,33.8837673,"3609 chamblee tucker rd, atlanta, ga 30341, usa","30341","Chamblee","GA",373990,"q4","Georgia","South","South Atlantic"
"752",-79.8436639,38.8961594,"70 stone mountain ln, elkins, wv 26241, usa","26241","Elkins","WV",112691,"q2","West Virginia","South","South Atlantic"
"753",-74.9506377,40.1098615,"2637 street rd, bensalem, pa 19020, usa","19020","Bensalem Township","PA",282538,"q4","Pennsylvania","Northeast","Middle Atlantic"
"754",-156.4749542,20.8871323,"275 w kaahumanu ave, kahului, hi 96732, usa","96732","Kahului","HI",672861,"q4","Hawaii","West","Pacific"
"755",-122.6639943,45.4127635,"401 s state st, lake oswego, or 97034, usa","97034","Lake Oswego","OR",804780,"q4","Oregon","West","Pacific"
"756",-81.4496415,41.6434764,"33459 vine st, willowick, oh 44095, usa","44095","Eastlake","OH",132470,"q2","Ohio","Midwest","East North Central"
"757",-91.9441724,38.8697132,"2101 n bluff st, fulton, mo 65251, usa","65251","Fulton","MO",144119,"q2","Missouri","Midwest","West North Central"
"758",-122.3684278,47.7922023,"10117 edmonds way, edmonds, wa 98020, usa","98020","Edmonds","WA",806713,"q4","Washington","West","Pacific"
"759",-90.2921425,38.5486899,"4271 bayless ave, st. louis, mo 63123, usa","63123","Affton","MO",166428,"q3","Missouri","Midwest","West North Central"
"760",-117.917394,33.7175018,"2250 s yale st, santa ana, ca 92704, usa","92704","Santa Ana","CA",582735,"q4","California","West","Pacific"
"761",-84.4262523,33.8108854,"1180 collier rd nw, atlanta, ga 30318, usa","30318","Atlanta","GA",251281,"q3","Georgia","South","South Atlantic"
"762",-85.073718,35.086396,"5149 hunter rd, ooltewah, tn 37363, usa","37363","Ooltewah","TN",273420,"q4","Tennessee","South","East South Central"
"763",-82.676145,28.1868371,"8833 mitchell blvd, new port richey, fl 34655, usa","34655","New Port Richey","FL",255258,"q3","Florida","South","South Atlantic"
"764",-85.7524849,39.5172409,"570 saraina rd, shelbyville, in 46176, usa","46176","Shelbyville","IN",130994,"q2","Indiana","Midwest","East North Central"
"765",-97.8540079,30.1345321,"2120 farm to market 1626 ste b, manchaca, tx 78652, usa","78652","Austin","TX",348149,"q4","Texas","South","West South Central"
"766",-98.0573873,27.7566514,"1501 e main st, alice, tx 78332, usa","78332","Alice","TX",140512,"q2","Texas","South","West South Central"
"767",-97.1864172,32.8236549,"w pipeline rd, hurst, tx 76053, usa","76053","Hurst","TX",211789,"q3","Texas","South","West South Central"
"768",-80.2575023,36.1249889,"2701 university pkwy, winston-salem, nc 27105, usa","27105","Winston-Salem","NC",83979,"q1","North Carolina","South","South Atlantic"
"769",-118.2782446,34.0257013,"2823 s figueroa st, los angeles, ca 90007, usa","90007","Los Angeles","CA",754979,"q4","California","West","Pacific"
"770",-71.080128,42.3311959,"1010 harrison ave, boston, ma 02119, usa","02119",NA,NA,NA,"q4",NA,NA,NA
"771",-80.4371939,36.0053493,"5356 us-158, bermuda run, nc 27006, usa","27006","Advance","NC",264242,"q4","North Carolina","South","South Atlantic"
"772",-121.5126304,38.4961015,"1195 florin rd, sacramento, ca 95831, usa","95831","Sacramento","CA",475923,"q4","California","West","Pacific"
"773",-78.607857,35.840246,"1677 n market dr, raleigh, nc 27609, usa","27609","Raleigh","NC",346428,"q4","North Carolina","South","South Atlantic"
"774",NA,NA,NA,NA,NA,NA,NA,"q4",NA,NA,NA
"775",-122.7628883,45.3053558,"8275 sw wilsonville rd, wilsonville, or 97070, usa","97070","Wilsonville","OR",472021,"q4","Oregon","West","Pacific"
"776",-117.3701745,47.6025041,"2737 e 57th ave, spokane, wa 99223, usa","99223","Spokane","WA",336430,"q4","Washington","West","Pacific"
"777",-95.623412,29.5877144,"16525 lexington blvd, sugar land, tx 77479, usa","77479","Sugar Land","TX",375293,"q4","Texas","South","West South Central"
"778",-118.3111319,33.7559802,"28901 s western ave, rancho palos verdes, ca 90275, usa","90275","Rancho Palos Verdes","CA",1313921,"q4","California","West","Pacific"
"779",-80.3807402,27.2596344,"1082 sw gatlin blvd, port st. lucie, fl 34953, usa","34953","Port Saint Lucie","FL",243208,"q3","Florida","South","South Atlantic"
"780",-82.0817375,33.4904972,"235 robert c daniel jr pkwy, augusta, ga 30909, usa","30909","Augusta","GA",162564,"q2","Georgia","South","South Atlantic"
"781",-90.4203804,36.7744328,"n westwood blvd, poplar bluff, mo 63901, usa","63901","Poplar Bluff","MO",115187,"q2","Missouri","Midwest","West North Central"
"782",-80.3504476,25.6055577,"17631 s dixie hwy, palmetto bay, fl 33157, usa","33157","Village of Palmetto Bay","FL",348449,"q4","Florida","South","South Atlantic"
"783",-70.3334619,43.681211,"200 larrabee rd, westbrook, me 04092, usa","04092",NA,NA,NA,"q4",NA,NA,NA
"784",-121.97335,38.36195,"1317 e. monte vista avenue vacaville commons shopping center, vacaville, ca 95687, usa","95687","Vacaville","CA",438868,"q4","California","West","Pacific"
"785",-89.6722171,39.7853965,"leland grove, il 62704, usa","62704","Springfield","IL",127200,"q2","Illinois","Midwest","East North Central"
"786",-122.2496396,47.3795183,"315 washington ave s, kent, wa 98032, usa","98032","Kent","WA",381973,"q4","Washington","West","Pacific"
"787",-122.733212,45.4879505,"5431 sw beaverton hillsdale hwy, portland, or 97221, usa","97221","Portland","OR",616290,"q4","Oregon","West","Pacific"
"788",-76.0117182,36.7513478,"2105 princess anne rd #106, virginia beach, va 23456, usa","23456","Virginia Beach","VA",363038,"q4","Virginia","South","South Atlantic"
"789",-122.4349129,37.7239562,"4631 mission st, san francisco, ca 94112, usa","94112","San Francisco","CA",1146857,"q4","California","West","Pacific"
"790",-85.9579652,37.8336101,"w lincoln trail blvd, radcliff, ky 40160, usa","40160","Radcliff","KY",133938,"q2","Kentucky","South","East South Central"
"791",-80.0785499,26.3654028,"1662 n federal hwy, boca raton, fl 33432, usa","33432","Boca Raton","FL",618769,"q4","Florida","South","South Atlantic"
"792",-117.4085624,47.6533357,"130 e 3rd ave, spokane, wa 99202, usa","99202","Spokane","WA",207752,"q3","Washington","West","Pacific"
