"","lon","lat","address","zip","city","state","metro","county_name","x2020_01"
"1267",-82.8947627,39.9726901,"52 robinwood ave, whitehall, oh 43213, usa","43213","Whitehall","OH","Columbus","Franklin County",127329
"1268",-82.4427769,28.0563834,"tampa, fl 33612, usa","33612","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",167657
"1269",-89.0593781,36.4053692,"1431 s 1st st, union city, tn 38261, usa","38261","Union City","TN","Union City","Obion County",95476
"1270",-81.9960758,41.3968924,"34293 center ridge rd, north ridgeville, oh 44039, usa","44039","North Ridgeville","OH","Cleveland-Elyria","Lorain County",204440
"1271",-89.6915108,45.8934142,"412 balsam st, woodruff, wi 54568, usa","54568","Woodruff","WI","","Vilas County",192233
"1272",-93.2890959,44.6942134,"17625 kenrick ave, lakeville, mn 55044, usa","55044","Lakeville","MN","Minneapolis-St. Paul-Bloomington","Dakota County",391509
"1273",-80.1990535,36.3651331,"3169 nc-8 s suite, walnut cove, nc 27052, usa","27052","Walnut Cove","NC","Winston-Salem","Stokes County",147340
"1274",-119.6737728,34.4182729,"335 s milpas st, santa barbara, ca 93103, usa","93103","Santa Barbara","CA","Santa Maria-Santa Barbara","Santa Barbara County",1068357
"1275",-81.5832131,40.0105464,"southgate pkwy, cambridge township, oh 43725, usa","43725","Cambridge","OH","Cambridge","Guernsey County",105589
"1276",-104.8649814,39.7392271,"10590 e colfax ave, aurora, co 80010, usa","80010","Aurora","CO","Denver-Aurora-Lakewood","Arapahoe County",310074
"1277",-83.1024261,42.2276495,"2170 front rd, windsor, on n9j 2c2, canada","canada",NA,NA,NA,NA,NA
"1278",-73.7425784,45.6177566,"boulevard des laurentides, laval, qc h7k, canada","canada",NA,NA,NA,NA,NA
"1279",-117.9439616,33.840309,"675 n euclid st, anaheim, ca 92801, usa","92801","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County",574620
"1280",-86.3555565,30.3808355,"10896 us-98, destin, fl 32550, usa","32550","Miramar Beach","FL","Crestview-Fort Walton Beach-Destin","Walton County",443387
"1281",-80.3742999,36.0944993,"5705 country club rd, winston-salem, nc 27104, usa","27104","Winston-Salem","NC","Winston-Salem","Forsyth County",237507
"1282",-118.4840643,34.0137127,"1803 lincoln blvd unit a, santa monica, ca 90404, usa","90404","Santa Monica","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1052825
"1283",100.5380827,13.7464698,"the offices at central world ชั้น l45 rama i rd, khwaeng pathum wan, khet pathum wan, krung thep maha nakhon 10330, thailand","thailand",NA,NA,NA,NA,NA
"1284",-84.9691159,32.533442,"1591 bradley park dr, columbus, ga 31904, usa","31904","Columbus","GA","Columbus","Muscogee County",127532
"1285",-78.840786,38.426541,"2025 e market st, harrisonburg, va 22801, usa","22801","Harrisonburg","VA","Harrisonburg","Harrisonburg City",253818
"1286",-95.7461842,34.9108071,"715 s george nigh expy, mcalester, ok 74501, usa","74501","McAlester","OK","McAlester","Pittsburg County",90119
"1287",-71.1193315,42.351781,"965 commonwealth avenue, boston, ma 02215, usa","02215",NA,NA,NA,NA,NA
"1288",-75.264586,39.9408709,"201 e baltimore ave, lansdowne, pa 19050, usa","19050","Lansdowne","PA","Philadelphia-Camden-Wilmington","Delaware County",147344
"1289",-82.2665842,27.9387743,"1106 e brandon blvd, brandon, fl 33511, usa","33511","Brandon","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",233301
"1290",-122.8707532,42.3519206,"2424 crater lake hwy, medford, or 97504, usa","97504","Medford","OR","Medford","Jackson County",321815
"1291",-121.8279772,37.2465452,"ca-85, san jose, ca 95123, usa","95123","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",935393
"1292",-121.8973495,37.3582172,"950 n 7th st, san jose, ca 95112, usa","95112","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",865011
"1293",-121.9016621,36.6130693,"571 lighthouse ave, monterey, ca 93940, usa","93940","Monterey","CA","Salinas","Monterey County",786634
"1294",-80.6777288,28.2265894,"7007 n wickham rd, melbourne, fl 32940, usa","32940","Melbourne","FL","Palm Bay-Melbourne-Titusville","Brevard County",318360
"1295",-98.634522,29.5159202,"8010 bandera rd, san antonio, tx 78250, usa","78250","San Antonio","TX","San Antonio-New Braunfels","Bexar County",184802
"1296",-94.540804,36.184366,"120 s broadway st, siloam springs, ar 72761, usa","72761","Siloam Springs","AR","Fayetteville-Springdale-Rogers","Benton County",167728
"1297",-111.0479471,32.3376197,"w ina rd, tucson, az 85741, usa","85741","Tucson","AZ","Tucson","Pima County",211054
"1298",-84.3631144,33.5386914,"864 southway dr, jonesboro, ga 30236, usa","30236","Jonesboro","GA","Atlanta-Sandy Springs-Roswell","Clayton County",163051
"1299",-95.399477,30.121484,"2757 rayford rd, spring, tx 77386, usa","77386","Spring","TX","Houston-The Woodlands-Sugar Land","Harris County",250344
"1300",-99.0872194,40.714552,"3906 4th ave, kearney, ne 68845, usa","68845","Kearney","NE","Kearney","Buffalo County",244362
"1301",-121.2652297,38.7948675,"6011 stanford ranch rd #108rocklin, rocklin, ca 95765, usa","95765","Rocklin","CA","Sacramento--Roseville--Arden-Arcade","Placer County",538426
"1302",-88.8197725,35.613789,"109 s highland ave, jackson, tn 38301, usa","38301","Jackson","TN","Jackson","Madison County",64921
"1303",-82.528842,27.451537,"2705 51st ave e, bradenton, fl 34203, usa","34203","Bradenton","FL","North Port-Sarasota-Bradenton","Manatee County",260389
"1304",-80.2302143,25.7963536,"2121 nw 21st st, miami, fl 33142, usa","33142","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",236333
"1305",-82.1363002,33.5427247,"4385 washington rd, evans, ga 30809, usa","30809","Evans","GA","Augusta-Richmond County","Columbia County",268131
"1306",-118.5302831,34.2019926,"18225 sherman way, reseda, ca 91335, usa","91335","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",576330
"1307",-88.5982216,30.9131364,"19 glen oaks dr, lucedale, ms 39452, usa","39452","Lucedale","MS","","George County",126515
"1308",-77.614769,37.6504749,"3460 pump rd, henrico, va 23233, usa","23233","Henrico","VA","Richmond","Henrico County",352146
"1309",-82.3343375,34.8083898,"greenville, sc 29607, usa","29607","Greenville","SC","Greenville-Anderson-Mauldin","Greenville County",237187
"1310",-82.5454261,27.4067242,"7501 15th st e, sarasota, fl 34243, usa","34243","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",279513
"1311",-79.977843,37.2858069,"2502 melrose ave nw, roanoke, va 24017, usa","24017","Roanoke","VA","Roanoke","Roanoke City",103883
"1312",-81.4266895,40.8312831,"2905 whipple ave nw, canton, oh 44708, usa","44708","Canton","OH","Canton-Massillon","Stark County",126477
"1313",-72.8745324,41.6262084,"350 queen st, southington, ct 06489, usa","06489",NA,NA,NA,NA,NA
"1314",-117.856876,33.7091818,"1221 e dyer rd #105santa, santa ana, ca 92705, usa","92705","North Tustin","CA","Los Angeles-Long Beach-Anaheim","Orange County",935005
"1315",-96.1999898,41.2040873,"18125 r plaza #1924, omaha, ne 68135, usa","68135","Omaha","NE","Omaha-Council Bluffs","Douglas County",283802
"1316",-80.6797221,37.1097485,"629 broad st, dublin, va 24084, usa","24084","Dublin","VA","Blacksburg-Christiansburg-Radford","Pulaski County",163953
"1317",-81.9261146,40.8032525,"1034 nold ave, wooster, oh 44691, usa","44691","Wooster","OH","Wooster","Wayne County",163859
"1318",-83.4711757,45.06462,"1201 n bagley st, alpena, mi 49707, usa","49707","Alpena","MI","Alpena","Alpena County",100252
"1319",-122.2921366,47.1390484,"12915 meridian e, puyallup, wa 98373, usa","98373","Puyallup","WA","Seattle-Tacoma-Bellevue","Pierce County",386028
"1320",-92.4101418,31.3626234,"30 pinecrest dr, pineville, la 71360, usa","71360","Pineville","LA","Alexandria","Rapides Parish",139458
"1321",-81.7868402,41.4552281,"13719 lorain ave, cleveland, oh 44111, usa","44111","Cleveland","OH","Cleveland-Elyria","Cuyahoga County",92633
"1322",-88.9978385,42.7152314,"2003 holiday dr, janesville, wi 53545, usa","53545","Janesville","WI","Janesville-Beloit","Rock County",167958
"1323",-87.4127722,39.43731,"2702 s 3rd st, terre haute, in 47802, usa","47802","Terre Haute","IN","Terre Haute","Vigo County",122294
"1324",-80.8444134,36.2749874,"477 cc camp rd, elkin, nc 28621, usa","28621","Elkin","NC","Mount Airy","Surry County",131971
"1325",-82.508901,36.5731158,"3020 brookside dr, kingsport, tn 37660, usa","37660","Kingsport","TN","Kingsport-Bristol-Bristol","Sullivan County",123519
"1326",-82.7436064,27.8396737,"7601 park blvd n, pinellas park, fl 33781, usa","33781","Pinellas Park","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",190878
"1327",-95.712891,37.09024,"united states","states",NA,NA,NA,NA,NA
"1328",-101.2955295,48.2215695,"1405 s broadway, minot, nd 58701, usa","58701","Minot","ND","Minot","Ward County",232547
"1329",-80.075278,26.7033665,"1885 old okeechobee rd, west palm beach, fl 33409, usa","33409","West Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",191604
"1330",-122.1382982,37.6893349,"699 lewelling blvd, san leandro, ca 94579, usa","94579","San Leandro","CA","San Francisco-Oakland-Hayward","Alameda County",686657
"1331",-85.620101,38.2202017,"goodwill way, louisville, ky 40220, usa","40220","Louisville","KY","Louisville/Jefferson County","Jefferson County",206881
"1332",-122.8786615,42.3306676,"11 w jackson st, medford, or 97501, usa","97501","Medford","OR","Medford","Jackson County",262655
"1333",-89.9402551,34.3114697,"449 ms-6, batesville, ms 38606, usa","38606","Batesville","MS","","Panola County",123054
"1334",-77.4066988,38.9502679,"2421 centreville rd, herndon, va 20171, usa","20171","Herndon","VA","Washington-Arlington-Alexandria","Fairfax County",629892
"1335",-97.4183333,27.7208333,"5601 kostoryz rd, corpus christi, tx 78415, usa","78415","Corpus Christi","TX","Corpus Christi","Nueces County",122949
"1336",-81.9730612,28.1041208,"4825 us-98, lakeland, fl 33809, usa","33809","Lakeland","FL","Lakeland-Winter Haven","Polk County",200084
"1337",-116.2750426,33.7088534,"79640 ca-111, la quinta, ca 92253, usa","92253","La Quinta","CA","Riverside-San Bernardino-Ontario","Riverside County",449395
"1338",-121.6959421,38.5500582,"417 mace blvd, davis, ca 95618, usa","95618","Davis","CA","Sacramento--Roseville--Arden-Arcade","Yolo County",675271
"1339",-122.2094252,47.7194384,"9826 ne 132nd st, kirkland, wa 98034, usa","98034","Kirkland","WA","Seattle-Tacoma-Bellevue","King County",680955
"1340",-104.8077292,39.675049,"15509 e iliff ave, aurora, co 80013, usa","80013","Aurora","CO","Denver-Aurora-Lakewood","Arapahoe County",366011
"1341",-117.9029988,33.9101013,"634 s brea blvd, brea, ca 92821, usa","92821","Brea","CA","Los Angeles-Long Beach-Anaheim","Orange County",724085
"1342",-98.4930901,29.6137646,"18822 stone oak pkwy #102, san antonio, tx 78258, usa","78258","San Antonio","TX","San Antonio-New Braunfels","Bexar County",352581
"1343",-118.8799781,34.1798913,"140 w hillcrest dr ste 140 w, thousand oaks, ca 91360, usa","91360","Thousand Oaks","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",722302
"1344",-106.514958,31.851016,"1044 broadmoor dr, el paso, tx 79912, usa","79912","El Paso","TX","El Paso","El Paso County",193530
"1345",-78.8968195,38.41985,"2475 s main st suite b-2harrisonburg, harrisonburg, va 22801, usa","22801","Harrisonburg","VA","Harrisonburg","Harrisonburg City",253818
"1346",-95.8430079,36.2775169,"8525 n, n 117th e ave, owasso, ok 74055, usa","74055","Owasso","OK","Tulsa","Tulsa County",199028
"1347",-91.3964785,39.7221411,"3503 stardust dr, hannibal, mo 63401, usa","63401","Hannibal","MO","Hannibal","Marion County",107373
"1348",-76.907516,40.240266,"1200 market st, lemoyne, pa 17043, usa","17043","Lemoyne","PA","Harrisburg-Carlisle","Cumberland County",170741
"1349",-76.2278065,36.2963919,"502 w ehringhaus st, elizabeth city, nc 27909, usa","27909","Elizabeth City","NC","Elizabeth City","Pasquotank County",142977
"1350",-82.685379,41.4322682,"924 e perkins ave, sandusky, oh 44870, usa","44870","Sandusky","OH","Sandusky","Erie County",102434
"1351",-87.9429008,42.384742,"1790 nations dr #112gurnee, gurnee, il 60031, usa","60031","Gurnee","IL","Chicago-Naperville-Elgin","Lake County",241425
"1352",-92.0964058,29.9700023,"2900 veterans memorial dr, abbeville, la 70510, usa","70510","Abbeville","LA","Lafayette","Vermilion Parish",130218
"1353",-123.9146119,46.1495636,"1450 se discovery lane, warrenton, or 97146, usa","97146","Warrenton","OR","Astoria","Clatsop County",319423
"1354",-73.1962656,42.8822237,"215 north st, bennington, vt 05201, usa","05201",NA,NA,NA,NA,NA
"1355",-89.0915795,30.387513,"2407 31st st, gulfport, ms 39501, usa","39501","Gulfport","MS","Gulfport-Biloxi-Pascagoula","Harrison County",74508
"1356",-82.7417733,42.0376942,"43 main st w, kingsville, on n9y 1h2, canada","canada",NA,NA,NA,NA,NA
"1357",-84.5766295,35.9161149,"1225 s roane st, harriman, tn 37748, usa","37748","Harriman","TN","Knoxville","Roane County",118794
"1358",-97.2548386,32.9227954,"750 s main st #125, keller, tx 76248, usa","76248","Keller","TX","Dallas-Fort Worth-Arlington","Tarrant County",402121
"1359",-83.9908355,33.9443276,"251 scenic hwy s, lawrenceville, ga 30046, usa","30046","Lawrenceville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",203704
"1360",-82.9893561,35.4877641,"160 s main st, waynesville, nc 28786, usa","28786","Waynesville","NC","Asheville","Haywood County",205204
"1361",-84.4560803,33.4391738,"535 glynn st s, fayetteville, ga 30215, usa","30215","Fayetteville","GA","Atlanta-Sandy Springs-Roswell","Fayette County",290781
"1362",-122.6455945,45.4575034,"1740 se ochoco st, milwaukie, or 97222, usa","97222","Milwaukie","OR","Portland-Vancouver-Hillsboro","Clackamas County",380592
"1363",-100.763522,41.123811,"102 e william ave, north platte, ne 69101, usa","69101","North Platte","NE","North Platte","Lincoln County",146575
"1364",-117.2728702,32.8428528,"7631 girard ave, la jolla, ca 92037, usa","92037","San Diego","CA","San Diego-Carlsbad","San Diego County",1523267
"1365",-84.2675085,39.2665246,"330 loveland madeira rd store 330, loveland, oh 45140, usa","45140","Loveland","OH","Cincinnati","Clermont County",269198
"1366",-77.5790671,38.2635462,"salem fields blvd, virginia 22407, usa","22407","Fredericksburg","VA","Washington-Arlington-Alexandria","Spotsylvania County",291042
"1367",-106.3168437,31.7658242,"1840 lee trevino dr #201, el paso, tx 79935, usa","79935","El Paso","TX","El Paso","El Paso County",151091
"1368",-122.6274397,45.512218,"3557 se hawthorne blvd, portland, or 97214, usa","97214","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",598790
"1369",-74.8751095,40.1785481,"2365 lincoln hwy, langhorne, pa 19047, usa","19047","Middletown Township","PA","Philadelphia-Camden-Wilmington","Bucks County",377951
"1370",-83.4711315,41.6380949,"3249 navarre ave, oregon, oh 43616, usa","43616","Oregon","OH","Toledo","Lucas County",147461
"1371",-117.3677957,34.1227309,"231 e baseline rd, rialto, ca 92376, usa","92376","Rialto","CA","Riverside-San Bernardino-Ontario","San Bernardino County",359561
"1372",-116.9762138,32.7939065,"352 s marshall ave, el cajon, ca 92020, usa","92020","El Cajon","CA","San Diego-Carlsbad","San Diego County",550675
"1373",-73.5441828,41.0557781,"1 w broad st store 1 w, stamford, ct 06902, usa","06902",NA,NA,NA,NA,NA
"1374",-84.4276062,33.9054823,"6300 powers ferry rd nw, sandy springs, ga 30339, usa","30339","Vinings","GA","Atlanta-Sandy Springs-Roswell","Cobb County",353708
"1375",-157.7989488,21.4015408,"45-480 kaneohe bay dr, kaneohe, hi 96744, usa","96744","Kaneohe","HI","Urban Honolulu","Honolulu County",838023
"1376",-111.4979729,40.6460622,"park city, ut, usa","ut",NA,NA,NA,NA,NA
"1377",-76.5149058,37.1356239,"12638 jefferson ave, newport news, va 23603, usa","23603","Newport News","VA","Virginia Beach-Norfolk-Newport News","Newport News City",165390
"1378",-83.6237679,32.836747,"240 broadway, macon, ga 31201, usa","31201","Macon","GA","Macon-Bibb County","Bibb County",43970
"1379",-82.8212175,39.9806888,"6847 e broad st, columbus, oh 43213, usa","43213","Whitehall","OH","Columbus","Franklin County",127329
"1380",-118.4215358,33.9621112,"8319 lincoln blvd, los angeles, ca 90045, usa","90045","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1197634
"1381",-85.1583064,35.041539,"chattanooga, tn 37421, usa","37421","Chattanooga","TN","Chattanooga","Hamilton County",218589
"1382",-92.2249405,46.8366938,"miller trunk hwy, hermantown, mn 55811, usa","55811","Duluth","MN","Duluth","Saint Louis County",244856
"1383",-96.0423494,41.2316117,"8310 spring st, omaha, ne 68124, usa","68124","Omaha","NE","Omaha-Council Bluffs","Douglas County",240232
"1384",-117.3907319,47.6603132,"1406 e front ave, spokane, wa 99202, usa","99202","Spokane","WA","Spokane-Spokane Valley","Spokane County",207752
"1385",-80.4601167,27.6421642,"6200 20th st, vero beach, fl 32966, usa","32966","Vero Beach","FL","Sebastian-Vero Beach","Indian River County",212537
"1386",-84.4239137,33.9842599,"4400 roswell rd #141marietta, marietta, ga 30062, usa","30062","Marietta","GA","Atlanta-Sandy Springs-Roswell","Cobb County",354485
"1387",-96.3998847,42.4999033,"sioux city, ia 51102, usa","51102",NA,NA,NA,NA,NA
"1388",-122.4335399,37.8040176,"3695 buchanan st, san francisco, ca 94123, usa","94123","San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco County",2345258
